locus_tag,old_locus_tag,start,end,Product,Length
SARO_RS20770,NA,3545579,3546109,UrcA family protein,530
SARO_RS16885,NA,3546220,3546669,transcriptional regulator,449
SARO_RS16890,Saro_3326,3546871,3547224,hypothetical protein,353
SARO_RS20370,Saro_3327,3547376,3548014,hypothetical protein,638
SARO_RS16900,Saro_3328,3548061,3548468,peptide-methionine (R)-S-oxide reductase,407
SARO_RS16905,Saro_3329,3548577,3550715,penicillin-binding protein,2138
SARO_RS16910,Saro_3330,3550784,3551026,hypothetical protein,242
SARO_RS16915,Saro_3331,3551124,3552605,PDZ domain-containing protein,1481
SARO_RS16920,Saro_3332,3552814,3553665,protease modulator HflC,851
SARO_RS16925,Saro_3333,3553667,3554791,FtsH protease activity modulator HflK,1124
SARO_RS16930,Saro_3334,3555037,3555906,chromosome partitioning protein ParA,869
SARO_RS16935,Saro_3335,3555912,3558212,xanthine dehydrogenase family protein molybdopterin-binding subunit,2300
SARO_RS16940,Saro_3336,3558219,3559232,ferrochelatase,1013
SARO_RS16945,Saro_3337,3559319,3560713,cytochrome P450,1394
SARO_RS16950,Saro_3338,3560825,3561085,30S ribosomal protein S20,260
SARO_RS16970,Saro_3833,27,1037,amidohydrolase,1010
SARO_RS16975,Saro_3834,1097,1594,aromatic-ring-hydroxylating dioxygenase subunit beta,497
SARO_RS16980,Saro_3835,1591,2766,aromatic ring-hydroxylating dioxygenase subunit alpha,1175
SARO_RS16985,Saro_3836,2809,3795,aldolase,986
SARO_RS16990,Saro_3837,3947,4735,1%2C6-dihydroxycyclohexa-2%2C4-diene-1-carboxylate dehydrogenase,788
SARO_RS16995,Saro_3838,4755,5981,pyridine nucleotide-disulfide oxidoreductase,1226
SARO_RS17000,Saro_3839,6095,7735,sigma-54-dependent Fis family transcriptional regulator,1640
SARO_RS17005,Saro_3840,7948,9300,aromatic ring-hydroxylating dioxygenase subunit alpha,1352
SARO_RS17010,Saro_3841,9293,9820,aromatic-ring-hydroxylating dioxygenase subunit beta,527
SARO_RS17015,Saro_3842,9846,11213,aromatic ring-hydroxylating dioxygenase subunit alpha,1367
SARO_RS17020,Saro_3843,11228,11779,3-phenylpropionate dioxygenase,551
SARO_RS17030,Saro_3845,14490,15593,alkane 1-monooxygenase,1103
SARO_RS17035,Saro_3846,15676,16716,oxidoreductase,1040
SARO_RS17040,Saro_3847,16776,17576,3-(cis-5%2C6-dihydroxycyclohexa-1%2C3-dien-1-yl)propanoate dehydrogenase,800
SARO_RS17045,Saro_3848,17608,19113,aldehyde dehydrogenase,1505
SARO_RS17050,Saro_3849,19133,19414,ferredoxin,281
SARO_RS17055,Saro_3850,19404,19646,4-oxalocrotonate tautomerase,242
SARO_RS17060,Saro_3851,19648,20418,4-oxalocrotonate decarboxylase,770
SARO_RS17065,Saro_3852,20420,21451,4-hydroxy-2-oxovalerate aldolase,1031
SARO_RS17070,Saro_3853,21448,22386,acetaldehyde dehydrogenase,938
SARO_RS17075,Saro_3854,22409,23203,2-keto-4-pentenoate hydratase,794
SARO_RS17080,Saro_3855,23208,24692,2-hydroxymuconic semialdehyde dehydrogenase,1484
SARO_RS17085,Saro_3856,24732,25163,heme-binding protein,431
SARO_RS17090,Saro_3857,25166,26089,catechol 2%2C3-dioxygenase,923
SARO_RS17095,Saro_3858,26108,26959,2-hydroxy-6-oxo-2%2C4-heptadienoate hydrolase,851
SARO_RS17100,Saro_3859,27129,27734,glutathione transferase GstA,605
SARO_RS17105,Saro_3860,27776,28264,anthranilate 1%2C2-dioxygenase small subunit,488
SARO_RS17110,Saro_3861,28261,29541,(2Fe-2S)-binding protein,1280
SARO_RS17115,Saro_3862,29552,30544,4-hydroxythreonine-4-phosphate dehydrogenase,992
SARO_RS17120,Saro_3863,30528,31022,small subunit toluate/benzoate dioxygenase,494
SARO_RS17125,Saro_3864,31022,32437,large subunit toluate/benzoate dioxygenase,1415
SARO_RS17130,Saro_3865,32668,33567,biphenyl-2%2C3-diol 1%2C2-dioxygenase,899
SARO_RS17135,Saro_3866,33613,33939,non-heme iron oxygenase ferredoxin subunit,326
SARO_RS17140,Saro_3867,33936,34427,anthranilate 1%2C2-dioxygenase small subunit,491
SARO_RS17145,Saro_3868,34452,35714,(2Fe-2S)-binding protein,1262
SARO_RS17150,Saro_3869,35711,36304,2-hydroxychromene-2-carboxylate isomerase,593
SARO_RS17155,Saro_3870,36333,38513,TonB-dependent receptor,2180
SARO_RS17160,Saro_3871,38624,41122,TonB-dependent receptor,2498
SARO_RS17165,Saro_3872,41255,42727,NAD-dependent succinate-semialdehyde dehydrogenase,1472
SARO_RS17170,Saro_3873,42885,43499,UbiX family flavin prenyltransferase,614
SARO_RS17175,Saro_3874,43502,44074,hypothetical protein,572
SARO_RS17180,Saro_3875,44083,45630,FAD-binding protein,1547
SARO_RS17185,Saro_3876,45672,47111,aldehyde dehydrogenase,1439
SARO_RS17190,Saro_3877,47125,48585,UbiD family decarboxylase,1460
SARO_RS17195,Saro_3878,48582,48806,hypothetical protein,224
SARO_RS17200,Saro_3879,48820,50286,FAD-binding oxidoreductase,1466
SARO_RS17205,Saro_3880,50318,50683,cytochrome c,365
SARO_RS17220,Saro_3883,52202,52705,TIGR02444 family protein,503
SARO_RS17225,Saro_3884,52825,53685,2-hydroxy-6-oxo-6-phenylhexa-2%2C4-dienoate hydrolase,860
SARO_RS17230,Saro_3885,53825,54640,2-oxo-hepta-3-ene-1%2C7-dioic acid hydratase,815
SARO_RS17235,Saro_3886,54650,55438,4-hydroxy-2-oxovalerate aldolase,788
SARO_RS17240,Saro_3887,55441,56607,CoA transferase,1166
SARO_RS17245,Saro_3888,56617,57801,MFS transporter,1184
SARO_RS17250,Saro_3889,57950,58756,IclR family transcriptional regulator,806
SARO_RS17255,Saro_3890,58995,59924,fatty acid desaturase,929
SARO_RS17260,Saro_3891,59987,61306,LLM class flavin-dependent oxidoreductase,1319
SARO_RS17265,Saro_3892,61311,62243,2-dehydropantoate 2-reductase,932
SARO_RS17270,Saro_3893,62244,62654,hypothetical protein,410
SARO_RS17275,Saro_3894,62665,62949,DUF1330 domain-containing protein,284
SARO_RS17280,Saro_3895,62994,64061,tartrate dehydrogenase,1067
SARO_RS17285,Saro_3896,64075,65088,ketopantoate reductase family protein,1013
SARO_RS17290,Saro_3897,65114,66076,dihydrodipicolinate synthase family protein,962
SARO_RS17295,Saro_3898,66130,68796,pyruvate%2C phosphate dikinase,2666
SARO_RS17300,Saro_3899,68869,69966,NAD(P)-dependent alcohol dehydrogenase,1097
SARO_RS17305,Saro_3900,70009,70533,aromatic-ring-hydroxylating dioxygenase subunit beta,524
SARO_RS17310,Saro_3901,70559,71938,aromatic ring-hydroxylating dioxygenase subunit alpha,1379
SARO_RS17315,Saro_3902,72076,73005,EamA/RhaT family transporter,929
SARO_RS17320,Saro_3903,73068,74597,MFS transporter,1529
SARO_RS17325,Saro_3904,74604,75749,EmrA/EmrK family multidrug efflux transporter periplasmic adaptor subunit,1145
SARO_RS17330,Saro_3905,75746,77197,multidrug transporter,1451
SARO_RS17335,Saro_3906,77187,77600,thioesterase,413
SARO_RS17340,Saro_3907,77597,78481,alpha/beta hydrolase,884
SARO_RS17345,Saro_3908,78556,79002,MarR family transcriptional regulator,446
SARO_RS20380,Saro_3909,79189,79506,DUF2062 domain-containing protein,317
SARO_RS20775,Saro_3910,79553,79744,hypothetical protein,191
SARO_RS20780,Saro_3911,79851,80144,hypothetical protein,293
SARO_RS20385,Saro_3912,80185,80592,ECF subfamily RNA polymerase sigma-24 factor,407
SARO_RS17360,Saro_3913,80641,80877,hypothetical protein,236
SARO_RS17365,Saro_3914,80901,81788,recombinase family protein,887
SARO_RS17370,Saro_3915,82037,82975,hypothetical protein,938
SARO_RS17375,Saro_3916,82982,83260,WGR domain-containing protein,278
SARO_RS17380,Saro_3917,83388,84371,chromosome partitioning protein ParB,983
SARO_RS17385,Saro_3918,84603,85808,chromosome partitioning protein,1205
SARO_RS17390,Saro_3919,86362,87666,hypothetical protein,1304
SARO_RS17395,Saro_3920,87740,88582,topoisomerase,842
SARO_RS17400,Saro_3921,88651,92880,methylase,4229
SARO_RS17405,Saro_3922,92867,94006,DUF4172 domain-containing protein,1139
SARO_RS17410,Saro_3923,94243,94833,PIN domain-containing protein,590
SARO_RS17415,Saro_3924,94846,95304,helix-turn-helix domain-containing protein,458
SARO_RS17420,Saro_3925,95510,97582,chromosome partitioning protein ParB,2072
SARO_RS17425,Saro_3926,97655,99322,ATP-binding protein,1667
SARO_RS17435,Saro_3928,100332,102233,RNA-directed DNA polymerase,1901
SARO_RS17445,Saro_3929,102783,104174,integrase,1391
SARO_RS17450,Saro_3930,104171,105958,hypothetical protein,1787
SARO_RS17455,Saro_3931,105955,108180,integrase,2225
SARO_RS17460,Saro_3932,108243,109127,DUF1738 domain-containing protein,884
SARO_RS17465,Saro_3933,109124,109396,hypothetical protein,272
SARO_RS17470,Saro_3934,109484,110140,hypothetical protein,656
SARO_RS17475,Saro_3935,110152,110439,hypothetical protein,287
SARO_RS17480,Saro_3937,111024,112865,RNA-directed DNA polymerase,1841
SARO_RS17485,NA,112862,113305,hypothetical protein,443
SARO_RS17490,Saro_3939,113329,113553,hypothetical protein,224
SARO_RS17495,Saro_3940,113558,114046,hypothetical protein,488
SARO_RS17500,Saro_3941,114157,114564,DUF3768 domain-containing protein,407
SARO_RS17505,Saro_3942,114569,114880,hypothetical protein,311
SARO_RS17510,Saro_3943,114946,116901,hypothetical protein,1955
SARO_RS17515,Saro_3944,116898,118499,hypothetical protein,1601
SARO_RS17520,Saro_3945,118850,119857,DGQHR domain-containing protein,1007
SARO_RS17525,Saro_3946,119857,121470,radical SAM protein,1613
SARO_RS17530,Saro_3947,121467,122990,heat-shock protein Hsp90,1523
SARO_RS17535,Saro_3948,123039,125348,DGQHR domain-containing protein,2309
SARO_RS20785,Saro_3949,125521,125886,hypothetical protein,365
SARO_RS17540,Saro_3950,126035,126583,DUF736 domain-containing protein,548
SARO_RS17545,Saro_3951,126742,127098,hypothetical protein,356
SARO_RS17550,Saro_3952,127115,127306,hypothetical protein,191
SARO_RS17555,Saro_3953,127393,127998,DUF159 family protein,605
SARO_RS17560,Saro_3954,128061,128501,hypothetical protein,440
SARO_RS17565,Saro_3955,128513,128836,hypothetical protein,323
SARO_RS17570,Saro_3956,128880,129392,hypothetical protein,512
SARO_RS17575,Saro_3957,129491,129994,hypothetical protein,503
SARO_RS17580,Saro_3958,130001,131227,DUF1173 domain-containing protein,1226
SARO_RS17585,Saro_3959,131387,131971,hypothetical protein,584
SARO_RS17590,Saro_3960,132018,132707,pentapeptide repeat-containing protein,689
SARO_RS17595,Saro_3961,132704,133249,sigma-70 family RNA polymerase sigma factor,545
SARO_RS17600,Saro_3962,133252,133476,DUF2892 domain-containing protein,224
SARO_RS17605,Saro_3963,133609,133794,hypothetical protein,185
SARO_RS17610,Saro_3964,134118,134462,nuclease,344
SARO_RS20790,Saro_3965,134522,134713,hypothetical protein,191
SARO_RS17615,Saro_3966,134925,135260,single-stranded DNA-binding protein,335
SARO_RS17620,Saro_3967,135547,136026,MucR family transcriptional regulator,479
SARO_RS17625,Saro_3968,136237,136716,hypothetical protein,479
SARO_RS17630,Saro_3969,136713,138845,integrase,2132
SARO_RS17635,Saro_3970,138836,140002,integrase,1166
SARO_RS17640,Saro_3971,140284,140529,AbrB/MazE/SpoVT family DNA-binding domain-containing protein,245
SARO_RS17645,Saro_3972,140526,140915,PIN domain-containing protein,389
SARO_RS17650,Saro_3973,140931,141803,hypothetical protein,872
SARO_RS17655,Saro_3974,141816,142091,hypothetical protein,275
SARO_RS17660,Saro_3975,142111,143598,cell filamentation protein Fic,1487
SARO_RS20795,Saro_3976,143702,144445,hypothetical protein,743
SARO_RS17665,Saro_3977,144531,145625,DUF2493 domain-containing protein,1094
SARO_RS20800,Saro_3978,145679,146062,hypothetical protein,383
SARO_RS17670,Saro_3979,146059,146370,hypothetical protein,311
SARO_RS17675,NA,146499,146726,hypothetical protein,227
SARO_RS17680,Saro_3981,147181,147471,hypothetical protein,290
SARO_RS17685,Saro_3982,147458,149788,type IV secretory protein VirD4,2330
SARO_RS17690,Saro_3983,149792,152833,conjugative relaxase,3041
SARO_RS17695,Saro_3984,152830,153072,hypothetical protein,242
SARO_RS17700,Saro_3985,153075,153278,hypothetical protein,203
SARO_RS17705,Saro_3986,153295,153654,hypothetical protein,359
SARO_RS17710,Saro_3987,153763,156204,hypothetical protein,2441
SARO_RS17715,Saro_3988,156310,156525,hypothetical protein,215
SARO_RS17720,Saro_3989,156771,156956,hypothetical protein,185
SARO_RS17725,Saro_3990,156959,157729,GntR family transcriptional regulator,770
SARO_RS17730,Saro_3991,157917,158579,FCD domain-containing protein,662
SARO_RS20805,Saro_3992,158684,158905,hypothetical protein,221
SARO_RS17735,NA,158910,159203,hypothetical protein,293
SARO_RS20810,Saro_3994,159346,160292,IS630 family transposase,946
SARO_RS20810,Saro_3994,159346,160292,IS630 family transposase,946
SARO_RS17755,Saro_3995,163015,164469,conjugal transfer protein TraH,1454
SARO_RS17760,Saro_3996,164469,165281,thioredoxin family protein,812
SARO_RS17765,Saro_3997,165278,165688,hypothetical protein,410
SARO_RS17770,Saro_3998,165669,167783,conjugal transfer protein TraN,2114
SARO_RS17775,Saro_3999,167785,168549,type-F conjugative transfer system pilin assembly protein TrbC,764
SARO_RS17780,Saro_4000,168558,169580,conjugal transfer protein TraU,1022
SARO_RS17785,Saro_4001,169577,169843,hypothetical protein,266
SARO_RS17790,Saro_4002,169840,170535,type-F conjugative transfer system protein TraW,695
SARO_RS17795,Saro_4003,170532,171074,type VI secretion protein,542
SARO_RS17800,Saro_4004,171058,171639,hypothetical protein,581
SARO_RS17805,Saro_4005,171629,171991,hypothetical protein,362
SARO_RS17810,Saro_4006,171988,174594,VirB4 family type IV secretion/conjugal transfer ATPase,2606
SARO_RS17815,Saro_4007,174601,175752,hypothetical protein,1151
SARO_RS17820,Saro_4008,175749,176645,thiol:disulfide interchange protein DsbC,896
SARO_RS17825,Saro_4009,176656,178032,conjugal transfer protein TraB,1376
SARO_RS17830,Saro_4010,178032,178826,conjugal transfer protein TraK,794
SARO_RS17835,Saro_4011,178826,179449,conjugal transfer protein TraE,623
SARO_RS17840,Saro_4012,179463,179747,type IV conjugative transfer system protein TraL,284
SARO_RS17845,Saro_4013,179813,180127,hypothetical protein,314
SARO_RS17850,NA,180466,180825,hypothetical protein,359
SARO_RS17855,NA,180915,181436,hypothetical protein,521
SARO_RS17860,Saro_4015,181447,181722,hypothetical protein,275
SARO_RS20815,Saro_4016,181689,182408,lytic transglycosylase domain-containing protein,719
SARO_RS17865,Saro_4017,182667,183335,diguanylate cyclase,668
SARO_RS17870,Saro_4018,183328,184026,dimethylmenaquinone methyltransferase,698
SARO_RS17875,Saro_4019,184019,184411,RidA family protein,392
SARO_RS17880,Saro_3401,52,1395,MFS transporter,1343
SARO_RS17885,Saro_3402,1392,2579,MFS transporter,1187
SARO_RS17890,Saro_3403,2678,4873,TonB-dependent receptor,2195
SARO_RS17895,Saro_3404,4890,6392,hypothetical protein,1502
SARO_RS17900,Saro_3405,6389,7174,hypothetical protein,785
SARO_RS17905,Saro_3406,7434,8309,OmpA family protein,875
SARO_RS17910,Saro_3407,8357,8833,Cys-tRNA(Pro) deacylase,476
SARO_RS17915,Saro_3408,8931,9386,nucleoside-diphosphate kinase,455
SARO_RS17920,Saro_3409,9375,10742,2-methylcitrate dehydratase,1367
SARO_RS17925,Saro_3410,10794,11822,hypothetical protein,1028
SARO_RS17930,Saro_3411,11819,12940,poly-gamma-glutamate biosynthesis protein,1121
SARO_RS17935,Saro_3412,13126,14343,amidohydrolase,1217
SARO_RS17940,Saro_3413,14340,15851,monooxygenase,1511
SARO_RS17945,Saro_3414,15848,16276,heme-binding protein,428
SARO_RS17950,Saro_3415,16273,17175,glyoxalase,902
SARO_RS17955,Saro_3416,17280,18113,FAA hydrolase family protein,833
SARO_RS17960,Saro_3417,18126,18983,alpha/beta hydrolase,857
SARO_RS17965,Saro_3418,18961,19914,rhodanese domain-containing protein,953
SARO_RS17970,Saro_3419,19955,21139,acyl-CoA dehydrogenase,1184
SARO_RS17975,Saro_3420,21234,21992,NAD(P)-dependent oxidoreductase,758
SARO_RS17980,Saro_3421,21989,22504,cupin domain-containing protein,515
SARO_RS17985,Saro_3422,22501,23445,2-keto-4-pentenoate hydratase,944
SARO_RS17990,Saro_3423,23612,24943,histidinol dehydrogenase,1331
SARO_RS17995,Saro_3424,24940,25698,KR domain-containing protein,758
SARO_RS18000,Saro_3425,25710,26873,alpha/beta hydrolase,1163
SARO_RS18005,Saro_3426,26878,27285,VOC family protein,407
SARO_RS18010,Saro_3427,27314,28402,glyoxalase/bleomycin resistance protein/dioxygenase,1088
SARO_RS18015,Saro_3428,28502,29620,FAD-binding protein,1118
SARO_RS18020,Saro_3429,29634,30656,hypothetical protein,1022
SARO_RS18025,Saro_3430,30778,31011,hypothetical protein,233
SARO_RS18030,Saro_3431,31008,32597,NAD(P)/FAD-dependent oxidoreductase,1589
SARO_RS18035,Saro_3432,32599,33408,NAD(P)-dependent oxidoreductase,809
SARO_RS18040,Saro_3433,33510,33935,transcriptional regulator,425
SARO_RS18045,Saro_3434,33942,34943,LysR family transcriptional regulator,1001
SARO_RS18050,Saro_3435,34962,35879,epimerase,917
SARO_RS18055,Saro_3436,35890,37278,sulfatase,1388
SARO_RS18060,Saro_3437,37354,39792,TonB-dependent receptor,2438
SARO_RS18065,Saro_3438,39873,41072,monooxygenase%2C FAD-binding,1199
SARO_RS18070,Saro_3439,41088,41801,NAD(P)-dependent oxidoreductase,713
SARO_RS18075,Saro_3440,41794,43002,MFS transporter,1208
SARO_RS18080,Saro_3441,43148,43807,maleylacetoacetate isomerase,659
SARO_RS18085,Saro_3442,43947,45128,aminotransferase class V-fold PLP-dependent enzyme,1181
SARO_RS18090,Saro_3443,45115,46083,3-carboxymuconate cyclase-like protein,968
SARO_RS18095,Saro_3444,46456,46725,hypothetical protein,269
SARO_RS18100,Saro_3445,46771,48534,permease,1763
SARO_RS18105,Saro_3446,48577,49164,hypothetical protein,587
SARO_RS18110,Saro_3447,49359,50144,enoyl-CoA hydratase,785
SARO_RS18115,Saro_3448,50211,50978,3-hydroxy-2-methylbutyryl-CoA dehydrogenase,767
SARO_RS18120,Saro_3449,51091,51720,TetR/AcrR family transcriptional regulator,629
SARO_RS18125,NA,51877,52557,phosphoribosyltransferase,680
SARO_RS18130,Saro_3451,52681,53124,thioredoxin TrxC,443
SARO_RS18135,Saro_3452,53192,55759,cation-translocating P-type ATPase,2567
SARO_RS18140,Saro_3453,55829,58399,TonB-dependent receptor,2570
SARO_RS20390,Saro_3454,58470,58976,MarR family transcriptional regulator,506
SARO_RS18150,Saro_3455,59040,60017,quinone oxidoreductase,977
SARO_RS18155,Saro_3456,60051,60383,aldehyde-activating protein,332
SARO_RS18160,Saro_3457,60453,61202,enoyl-CoA hydratase,749
SARO_RS18165,Saro_3458,61275,61688,nuclear transport factor 2 family protein,413
SARO_RS18170,Saro_3459,61797,62816,NADP-dependent oxidoreductase,1019
SARO_RS18175,Saro_3460,62816,63553,3-oxoacyl-ACP reductase,737
SARO_RS18180,Saro_3461,63550,64083,hypothetical protein,533
SARO_RS18185,Saro_3462,64095,64445,(2Fe-2S)-binding protein,350
SARO_RS18190,Saro_3463,64456,65460,zinc-binding alcohol dehydrogenase family protein,1004
SARO_RS18195,Saro_3464,65627,66055,nuclear transport factor 2 family protein,428
SARO_RS18200,Saro_3465,66068,67132,arsenical-resistance protein,1064
SARO_RS18205,Saro_3466,67132,67638,arsenate reductase ArsC,506
SARO_RS18210,Saro_3467,67635,68108,glyoxalase/bleomycin resistance/dioxygenase family protein,473
SARO_RS18215,Saro_3468,68105,68449,transcriptional regulator,344
SARO_RS18220,Saro_3469,68576,71050,TonB-dependent receptor,2474
SARO_RS18225,Saro_3470,71196,72206,NADP-dependent oxidoreductase,1010
SARO_RS18230,Saro_3471,72206,73006,hypothetical protein,800
SARO_RS18235,Saro_3472,73027,73791,NAD(P)-dependent oxidoreductase,764
SARO_RS18240,Saro_3473,73888,76248,TonB-dependent receptor,2360
SARO_RS18245,Saro_3474,76401,77423,NADP-dependent oxidoreductase,1022
SARO_RS18250,Saro_3475,77413,78129,NAD(P)-dependent oxidoreductase,716
SARO_RS18255,Saro_3476,78137,79759,sigma-54-dependent Fis family transcriptional regulator,1622
SARO_RS18260,Saro_3477,80103,80477,hypothetical protein,374
SARO_RS18265,Saro_3478,80474,80815,cytochrome c,341
SARO_RS18270,Saro_3479,80834,82414,FAD-binding oxidoreductase,1580
SARO_RS18275,Saro_3480,82436,82819,cytochrome c,383
